instrument,avg_score,pos_ratio,real_label,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH600919,0.07989585359145529,1.0,,SH600919,江苏银行,2026-03-09,-0.0019065671,0.012392748,-0.15384538,0.009532897,0.7692319,0.00095328357,0.07692269,-0.010486181,-0.84615463,1.0019102,1.0114613,0.9990449,1.0042434,0.99714446,0.9925757,0.96801823,0.9326099,0.99600226,1.0043404,0.99714446,0.9920902,0.9751951,0.9703788,0.005133566,0.009792365,0.014471938,0.028192297,0.021946944,0.0005711016,0.0026305325,0.0016312907,0.0028753313,0.00057360943,0.030940583,0.6614904,0.44471046,0.80615133,0.20834556,-0.0054825805,-0.008981882,-0.007587497,-0.01688743,0.012699691,1.015639,1.015639,1.015639,1.015639,1.015639,0.985086,0.9763148,0.9487659,0.921739,0.921739,1.0086807,1.0034267,1.0013707,1.0,0.99474585,1.0,0.98800683,0.9845802,0.93889207,0.95545405,0.3,0.65,0.725,0.81666666,0.90833336,0.4881354,0.60230625,0.76613957,0.83345073,0.83345073,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.3,0.1,0.033333335,0.51666665,0.4,0.6,0.85,0.93333334,0.46666667,-0.6823734,0.35240117,-0.24824353,-0.6382221,-0.4965027,-0.32724938,0.18884768,0.37183914,0.37823474,0.053834528,0.6,0.5,0.5,0.46666667,0.4,0.4,0.5,0.5,0.46666667,0.55,0.2,0.0,0.0,0.0,-0.15,0.55555606,0.54961824,0.60769236,0.64320403,0.5041816,0.4444439,0.4503818,0.3923076,0.356796,0.4958184,0.11111218,0.09923645,0.21538477,0.286408,0.008363205,1.1053668,1.009953,1.0082644,1.2083951,1.2578144,0.25086963,0.21128601,0.2585206,0.39352652,0.3560431,0.52313215,0.6962984,1.0773968,1.3386154,1.1663694,0.52556926,0.56875753,0.43660173,0.4196306,0.4853318,0.4744307,0.43124247,0.56339824,0.5803694,0.51466817,0.05113856,0.13751505,-0.12679653,-0.1607388,-0.029336382
SZ300251,0.07989037910595884,0.375,,SZ300251,光线传媒,2026-03-09,0.009935671,0.03097605,0.32075334,0.0035067298,0.11320778,0.017533649,0.5660389,0.02396259,0.7735844,0.9901621,1.0034722,0.9728009,0.9855809,1.0821924,1.5752399,1.1319472,0.99306893,0.93461293,1.0156324,1.0891321,1.1948326,1.1374928,1.0502428,0.011904755,0.09003094,0.1750607,0.16588452,0.14893426,-0.0073512546,-0.028277664,-0.013047269,0.004267869,0.00530578,0.9532835,0.9043049,0.19441506,0.05129938,0.38708743,-0.00092983636,0.038117442,-0.07088356,-0.19937684,-0.2067633,1.0937594,1.39065,1.7291731,1.7291731,1.7291731,0.9728009,0.9728009,0.9728009,0.9728009,0.8998902,1.0226914,1.1581234,1.2813863,1.2113585,1.132877,1.0092642,1.01344,1.0299851,1.01135,0.9416763,0.2,0.1,0.05,0.16666667,0.5,0.22486292,0.065093055,0.035959914,0.035959914,0.12071855,0.2,0.1,0.4,0.6,0.8,1.0,1.0,1.0,1.0,0.16666667,-0.8,-0.9,-0.6,-0.4,0.6333333,0.7250233,0.9347839,0.9049229,0.865103,0.87238145,-0.059330232,0.2836902,0.7090679,0.63366014,0.55476815,0.0,0.0,0.35,0.46666667,0.53333336,1.0,1.0,0.65,0.5,0.43333334,-1.0,-1.0,-0.3,-0.033333335,0.1,0.0,0.0,0.457683,0.5020082,0.5153309,1.0,1.0,0.542317,0.49799177,0.4846691,-1.0,-1.0,-0.084634,0.004016433,0.030661838,1.0922074,1.7816868,2.3723848,1.856214,1.2067943,0.30888125,0.8886239,1.2873857,1.3222506,1.1666691,1.4093181,1.7448438,1.2934318,1.6063002,2.2479215,0.19322631,0.05961148,0.4450873,0.50758994,0.51584244,0.8067737,0.9403885,0.5549127,0.4924101,0.4841576,-0.6135474,-0.88077706,-0.109825365,0.015179817,0.03168483
SH600845,0.07966541219040763,0.875,,SH600845,宝信软件,2026-03-09,0.04890831,0.06244536,0.78321767,0.0069868634,0.111887634,0.0065501886,0.10489472,0.048471633,0.77622473,0.9533722,1.006661,0.9471274,0.9807591,0.99082845,0.9954142,0.9517,0.994573,0.8659268,0.954115,0.97571975,0.96851814,0.9728326,0.93036205,0.028113442,0.030644834,0.029040549,0.025403341,0.06659042,0.016196785,-0.004563586,0.0013308731,-0.00020181746,0.0027913381,0.8297927,0.20328687,0.07350751,0.0048914487,0.5359216,0.013491432,0.04481638,0.018838542,0.030093754,-0.012706542,1.006661,1.021219,1.021219,1.021219,1.0857463,0.92131007,0.92131007,0.9159046,0.9159046,0.8163953,0.9693485,1.004651,1.0008303,0.9967438,0.99357444,0.93421435,0.94029796,0.94029796,0.9437929,0.853537,1.0,0.7,0.8,0.8666667,0.8833333,0.92195666,0.7876164,0.7985174,0.7985174,0.681656,1.0,0.4,0.7,0.8,0.46666667,0.4,0.7,0.25,0.5,0.16666667,0.6,-0.3,0.45,0.3,0.3,0.5110606,0.6497895,0.76261616,0.73497355,0.85788393,0.3901641,0.4480649,0.56816775,0.60531247,0.64720273,0.8,0.6,0.55,0.5,0.51666665,0.2,0.3,0.4,0.46666667,0.45,0.6,0.3,0.15,0.033333335,0.06666667,0.53646946,0.51121736,0.56445533,0.505436,0.56928897,0.46353054,0.48878264,0.43554464,0.494564,0.430711,0.07293891,0.022434708,0.1289107,0.010871978,0.138578,0.63727397,0.7165338,0.62778544,0.66223675,0.6406645,0.2725625,0.21042712,0.22354965,0.20270638,0.5073203,1.0923018,1.0172663,1.0703299,1.0415299,1.7504084,0.5957222,0.6001797,0.53495836,0.49025786,0.527745,0.4042778,0.39982036,0.46504167,0.50974214,0.47225496,0.1914444,0.20035928,0.06991667,-0.019484296,0.055490077
SH688506,0.07918593974705948,0.875,,SH688506,百利天恒,2026-03-09,-0.007432805,0.039810132,-0.18670636,0.019146197,0.4809378,0.013231128,0.33235583,-0.013347873,-0.33528835,1.0074885,1.026778,0.9866698,1.0084039,0.99976474,1.1252254,1.0889595,1.2356309,1.4180976,0.9871089,1.0285031,1.0644691,1.0891738,1.2177148,0.024843508,0.05833117,0.059124317,0.06413734,0.14324456,0.012099109,-0.015053852,-0.006159276,-0.0056134053,-0.007820087,0.59295386,0.61052775,0.37983504,0.5936529,0.909006,-0.011307109,0.039239272,-0.0059559965,-0.007779381,0.012977804,1.0271701,1.1558064,1.1752137,1.242296,1.4567945,0.9457775,0.9457775,0.9457775,0.9457775,0.9457775,1.0026973,1.0849996,1.1260096,1.1361797,1.365859,0.96637654,0.9933427,0.999953,1.0326197,1.0877048,0.8,0.5,0.25,0.16666667,0.083333336,0.66618544,0.25816694,0.23632947,0.18286394,0.10610712,0.8,0.1,0.4,0.033333335,0.016666668,0.6,0.8,0.9,0.93333334,0.96666664,0.2,-0.7,-0.5,-0.9,-0.95,-0.28015774,-0.51023185,-0.0691622,-0.12844458,-0.7033639,0.45287326,-0.12251083,0.087936655,-0.0024050756,-0.056716386,0.4,0.3,0.4,0.3,0.35,0.6,0.7,0.6,0.7,0.65,-0.2,-0.4,-0.2,-0.4,-0.3,0.5009759,0.26487014,0.41013864,0.32375365,0.33580717,0.4990241,0.73512983,0.58986133,0.67624635,0.6641928,0.0019518433,-0.4702597,-0.17972273,-0.3524927,-0.32838565,1.3919054,1.3369141,1.3962817,1.3647931,1.0761634,0.3634566,0.34701288,0.4710708,0.435169,0.475298,0.78580326,0.7141647,1.029436,1.084655,1.2466527,0.32646438,0.5227533,0.47836328,0.48451352,0.51442057,0.67353565,0.47724667,0.5216367,0.5154865,0.48557943,-0.34707126,0.04550665,-0.043273468,-0.030972976,0.028841116
SZ300394,0.07823505565759405,0.5,,SZ300394,天孚通信,2026-03-09,0.0006845611,0.060244545,0.011363039,0.01147517,0.19047649,0.048084814,0.7981605,0.037294205,0.619047,0.9993159,1.0114673,0.95126396,0.9770591,1.140215,1.0150508,0.8093234,0.6450349,0.5650561,1.0651289,1.1102427,1.0105344,0.8967046,0.7901326,0.040224653,0.05934692,0.1276978,0.19705757,0.17789826,-0.02211362,-0.015357349,0.016370375,0.02073653,0.00755719,0.75557065,0.6138292,0.5751994,0.8581982,0.55039835,-0.02090173,-0.041134633,-0.16605298,-0.19738431,-0.013069689,1.1890477,1.2670721,1.2670721,1.2670721,1.2670721,0.95126396,0.95126396,0.7642704,0.5941181,0.553167,1.0911908,1.1506783,1.1180879,1.0911908,0.9763889,1.0414909,1.0823041,0.8774172,0.6777561,0.6481291,0.2,0.1,0.45,0.6333333,0.81666666,0.20495942,0.15432163,0.46883217,0.6031347,0.6258998,0.2,0.5,0.75,0.8333333,0.9166667,1.0,1.0,0.05,0.06666667,0.016666668,-0.8,-0.5,0.7,0.76666665,0.9,-0.21243559,0.36965865,-0.37842152,-0.107634515,0.04701855,-0.35665697,0.24341872,0.48166642,0.51433325,0.429842,0.2,0.4,0.45,0.53333336,0.51666665,0.8,0.6,0.55,0.46666667,0.48333332,-0.6,-0.2,-0.1,0.06666667,0.033333335,0.022197695,0.48348346,0.5926137,0.63132155,0.608624,0.9778023,0.5165165,0.40738627,0.36867845,0.39137602,-0.9556046,-0.033033047,0.18522744,0.2626431,0.21724798,0.93535125,1.0162281,1.1181421,1.1516367,1.1228396,0.1586885,0.19718392,0.27111515,0.32101062,0.3280988,0.8911382,0.8292066,1.1239618,1.0337918,1.2642488,0.26276943,0.5565059,0.40065363,0.48519412,0.4696825,0.73723054,0.4434941,0.5993464,0.51480585,0.5303175,-0.4744611,0.11301178,-0.19869277,-0.029611757,-0.060634978
SH601328,0.0771820368461034,1.0,,SH601328,交通银行,2026-03-09,0.004457631,0.013372982,0.33333114,0.007429415,0.5555541,0.0014859359,0.11111477,-0.0014858476,-0.111108184,0.99556214,1.0073965,0.9940828,1.0013056,0.97334063,0.9836779,0.97932535,1.016322,1.0897715,0.99553865,0.9859086,0.98949945,0.9888647,1.025408,0.0064306115,0.01190187,0.011784698,0.01261371,0.03956226,0.0022850903,0.0027533195,1.718113e-05,-6.681338e-05,-0.0019830498,0.31567645,0.49056235,7.439343e-05,0.0021744175,0.7663107,-0.00010881382,0.0017014525,0.010337314,0.012104075,0.03309191,1.0073965,1.0073965,1.0131422,1.0234956,1.0917948,0.9715954,0.96298593,0.96298593,0.9583144,0.9583144,1.0003264,0.9973885,1.0,1.0,1.0683352,0.9922742,0.97334063,0.9784549,0.97736675,0.9836779,0.8,0.9,0.825,0.81666666,0.40833333,0.79340154,0.8334529,0.73797417,0.6395348,0.31229734,1.0,1.0,0.4,0.033333335,0.3,0.2,0.5,0.75,0.3,0.65,0.8,0.5,-0.35,-0.26666668,-0.35,-0.36992714,0.4598156,0.019561518,-0.26725313,-0.6045246,0.61935496,0.5273725,0.2858714,0.05036176,0.06959762,0.6,0.5,0.5,0.43333334,0.36666667,0.4,0.5,0.45,0.5,0.5833333,0.2,0.0,0.05,-0.06666667,-0.21666667,0.7525773,0.6056338,0.5629139,0.4651163,0.40328252,0.24742268,0.3943662,0.4370861,0.53488374,0.5967175,0.5051546,0.2112676,0.12582782,-0.069767445,-0.19343494,1.1189551,0.89037865,0.86294395,0.9620513,0.80555874,0.44368142,0.38835117,0.3163357,0.33439854,0.29816318,1.1739123,1.4342489,1.1317055,1.0418929,1.0619224,0.53399384,0.5454406,0.47847855,0.5019969,0.5098122,0.46600613,0.45455936,0.52152145,0.49800313,0.49018782,0.06798772,0.09088129,-0.043042876,0.0039937627,0.019624375
SH601298,0.07661126987510936,0.875,,SH601298,青岛港,2026-03-09,-0.024598936,0.031016026,-0.79310405,0.003208576,0.10344898,0.003208513,0.103446946,-0.024598999,-0.79310614,1.0252193,1.0285088,0.9967106,1.0115062,1.0253475,0.99345875,1.0449715,0.91005725,0.9370401,1.0119379,1.0129191,1.0270237,1.0110657,0.96786594,0.013103004,0.010540467,0.023232423,0.041691463,0.05293196,-0.0043336083,-0.00017840043,-0.0029773947,0.0018619759,0.0022863622,0.27346238,0.002625932,0.57484645,0.15458079,0.56905466,-0.003270647,-0.01211626,0.0012615273,-0.03806435,-0.035313603,1.0436878,1.0436878,1.0917194,1.0917194,1.0917194,0.9879016,0.9879016,0.9879016,0.9086476,0.9043158,1.0235486,1.022731,1.042355,1.0417007,1.0261651,1.0013083,1.0035977,1.0060507,0.9967294,0.9190515,0.2,0.1,0.1,0.26666668,0.6333333,0.21686994,0.21686994,0.11653444,0.49899757,0.5105781,0.2,0.6,0.2,0.46666667,0.73333335,0.4,0.7,0.85,0.033333335,0.31666666,-0.2,-0.1,-0.65,0.43333334,0.41666666,0.47388193,0.4358847,0.6628973,0.27830333,0.42621687,0.5223269,0.45757034,0.15325955,0.3931594,0.34971097,0.4,0.6,0.4,0.56666666,0.48333332,0.6,0.3,0.5,0.36666667,0.46666667,-0.2,0.3,-0.1,0.2,0.016666668,0.32967016,0.53076905,0.39543712,0.62500006,0.5608215,0.6703298,0.46923092,0.6045629,0.37499994,0.43917853,-0.34065968,0.061538152,-0.20912576,0.25000015,0.12164296,1.2548586,1.0891919,1.3446326,1.6130346,1.3310626,0.3994181,0.36888054,0.6387751,0.90912265,0.7270751,0.77466995,0.99513906,1.0496486,1.6896294,1.9799192,0.44050655,0.49038312,0.41607726,0.5038816,0.48194864,0.5594934,0.5096169,0.58392274,0.4961184,0.5180513,-0.11898688,-0.019233778,-0.16784549,0.0077631827,-0.03610269
SZ001965,0.07593777617954237,1.0,,SZ001965,招商公路,2026-03-09,0.00913707,0.021319794,0.42857212,0.00913707,0.42857212,0.003045655,0.14285575,0.003045655,0.14285575,0.99094564,1.0090543,0.98792756,1.0002282,0.9818731,0.966012,0.9433534,0.95845914,1.0203928,0.9770392,0.97552866,0.9754154,0.9682528,0.981143,0.019422786,0.013521309,0.010310871,0.01398527,0.018777149,0.008685807,0.0017486012,0.00027542366,0.0009932133,-0.0006072518,0.49996233,0.15330473,0.024973525,0.39088145,0.3189908,0.005589147,0.016602619,0.02196809,0.017345652,0.03677094,1.0090543,1.0090543,1.0090543,1.0090543,1.0254197,0.9458751,0.9458751,0.9458751,0.9433534,0.9433534,0.9927492,0.9836858,0.9818731,0.9812688,0.9977341,0.96359515,0.96858,0.96858,0.95407856,0.9666163,1.0,1.0,1.0,1.0,0.85,0.856688,0.856688,0.856688,0.8621885,0.69025403,1.0,1.0,1.0,1.0,0.016666668,0.4,0.7,0.85,0.33333334,0.6666667,0.6,0.3,0.15,0.6666667,-0.65,-0.10468467,0.12731978,-0.07658942,-0.25345454,-0.0778886,-0.48376095,-0.39463112,-0.112840824,-0.0023825627,0.06147986,0.6,0.6,0.6,0.53333336,0.46666667,0.4,0.3,0.3,0.4,0.45,0.2,0.3,0.3,0.13333334,0.016666668,0.6132076,0.6573426,0.6623375,0.58208954,0.47775948,0.38679245,0.3426574,0.33766252,0.41791043,0.5222405,0.22641511,0.31468523,0.324675,0.16417915,-0.044481017,0.8359353,0.6590858,0.57023066,0.6088555,0.61508965,0.1980225,0.24419686,0.2610459,0.2301174,0.22458725,0.67818725,1.035778,1.2791606,1.1713605,1.0989388,0.6272598,0.6939708,0.52725255,0.53091353,0.4967744,0.37274018,0.3060292,0.47274747,0.4690865,0.5032256,0.25451964,0.38794163,0.054505073,0.061827008,-0.0064511923
SH600377,0.07575823503396936,1.0,,SH600377,宁沪高速,2026-03-09,-0.0073891585,0.017241344,-0.4285721,0.0057471143,0.33333334,0.00410507,0.23809458,-0.009031203,-0.52381086,1.0074441,1.013234,0.9958644,1.00418,0.9984073,0.9924914,0.9949943,0.9513083,1.0530149,0.99981797,0.9961092,1.0004665,0.99472886,0.995529,0.00934043,0.007876411,0.009049157,0.01462818,0.017816858,0.00031854457,0.0013114109,-0.00046104906,0.0008116714,-0.00019972047,0.0029076803,0.25411618,0.09085444,0.2386061,0.038325056,-0.00045507055,-0.0020105634,0.0039135325,-0.0064980923,0.010362746,1.0157183,1.0157183,1.0231816,1.0305594,1.0554103,0.98101306,0.98101306,0.98101306,0.94874644,0.94874644,1.0083731,1.0016382,1.0083731,1.006917,1.0083731,0.99335605,0.98839587,0.9924914,0.9875313,0.9811604,0.6,0.8,0.525,0.6166667,0.56666666,0.54709095,0.54709095,0.45026335,0.6264724,0.48051485,0.2,0.6,0.45,0.33333334,0.016666668,0.4,0.7,0.85,0.033333335,0.51666665,-0.2,-0.1,-0.4,0.3,-0.5,-0.16046588,0.34212145,0.07474746,0.116224065,0.10414558,-0.048933066,-0.019977724,0.009477625,0.21333696,0.100404166,0.6,0.6,0.6,0.6333333,0.45,0.4,0.3,0.35,0.33333334,0.53333336,0.2,0.3,0.25,0.3,-0.083333336,0.51272696,0.54674244,0.5154062,0.58887035,0.44833702,0.487273,0.4532576,0.48459378,0.41112965,0.551663,0.025453975,0.09348483,0.030812442,0.17774071,-0.10332593,1.0789621,0.92542344,0.9298408,1.0437396,1.1292288,0.24494715,0.261697,0.29628193,0.39037746,0.45914492,0.6463214,0.9935945,0.82252574,0.8934788,0.80187637,0.49432606,0.56940186,0.37748814,0.50476295,0.49106312,0.50567394,0.43059814,0.62251186,0.49523705,0.5089369,-0.011347914,0.13880374,-0.24502373,0.009525915,-0.01787377
SH601117,0.07237619349837693,0.75,,SH601117,中国化学,2026-03-09,-0.03571421,0.051470645,-0.6938753,0.013655548,0.26530752,0.0021008872,0.040817194,-0.047268867,-0.9183656,1.0370369,1.0511982,0.99782133,1.0127964,1.0264901,0.9056291,0.9693708,0.843543,0.82119197,1.00149,0.99329466,0.9555463,0.95411146,0.8923703,0.008530883,0.025480457,0.043079942,0.03952801,0.070314534,0.002649005,0.005393333,0.006372305,0.0023497415,0.00362511,0.24105577,0.41068748,0.7657922,0.27386212,0.81068486,-0.006788031,-0.01756467,-0.016083222,0.011817309,0.00068898126,1.0511982,1.0511982,1.0511982,1.0511982,1.0511982,0.9814389,0.91432637,0.8976945,0.84045446,0.7990026,1.0033113,1.0167217,0.9980132,0.9966887,0.96539736,0.9966887,0.9700331,0.9127483,0.9216887,0.82284766,0.8,0.7,0.85,0.9,0.95,0.26607373,0.62594026,0.6664689,0.7570592,0.7969899,1.0,1.0,1.0,1.0,1.0,0.4,0.1,0.1,0.033333335,0.083333336,0.6,0.9,0.9,0.96666664,0.9166667,0.065867744,0.31930357,0.60741526,0.46508098,0.8274716,-0.062029034,0.5631205,0.22385022,0.5648133,0.4789032,0.4,0.7,0.6,0.56666666,0.51666665,0.4,0.2,0.35,0.33333334,0.41666666,0.0,0.5,0.25,0.23333333,0.1,0.29999965,0.75221264,0.5410201,0.642534,0.6099797,0.70000035,0.24778736,0.4589799,0.35746595,0.3900203,-0.4000007,0.5044253,0.08204019,0.2850681,0.21995941,0.77752936,0.79210293,0.6651103,0.84544027,0.5754456,0.17234115,0.16626546,0.2179981,0.3942978,0.4229332,0.97479606,0.9287143,1.1702168,1.5297993,1.9308267,0.59170717,0.6321941,0.5177396,0.5392487,0.5354893,0.40829286,0.36780587,0.48226038,0.4607513,0.46451068,0.18341428,0.26438823,0.03547924,0.07849742,0.07097865
SH600941,0.07134288782285471,1.0,,SH600941,中国移动,2026-03-09,-0.0010491954,0.015318444,-0.06849229,0.011856063,0.7739731,0.0024131853,0.15753461,-0.010492073,-0.68493074,1.0010504,1.0129188,0.9975843,1.0039477,1.0039035,0.9726752,1.0123179,1.011277,1.1200554,1.0008675,0.99698126,0.9912301,0.9968193,1.0320264,0.00550645,0.007041263,0.011237103,0.013351876,0.04048305,0.0003730028,0.001464681,0.0010372914,-0.00046778843,-0.0021433537,0.0114715155,0.39663988,0.29823655,0.09512968,0.85495067,-0.0016134646,-0.0035723334,-0.0010843202,0.009963585,0.03120256,1.0129316,1.0129316,1.0129316,1.0251321,1.1232216,0.98433864,0.974405,0.9611174,0.9611174,0.9611174,1.0042158,1.0041637,1.0020299,1.0060549,1.0670714,0.9983171,0.9903713,0.98452467,0.9885149,0.9938064,0.4,0.6,0.75,0.56666666,0.28333333,0.5477339,0.6643457,0.7504234,0.6074019,0.23986183,0.2,0.6,0.8,0.33333334,0.016666668,0.4,0.1,0.05,0.36666667,0.68333334,-0.2,0.5,0.75,-0.033333335,-0.6666667,-0.4180781,0.5004342,-0.11456033,0.12123842,0.05812963,-0.302818,0.39937523,-0.13905953,-0.09981036,-0.15791684,0.4,0.5,0.4,0.43333334,0.36666667,0.4,0.4,0.55,0.53333336,0.6,0.0,0.1,-0.15,-0.1,-0.23333333,0.43515852,0.6795896,0.46778572,0.47921985,0.36340314,0.5648415,0.32041037,0.5322143,0.52078015,0.63659686,-0.12968299,0.35917926,-0.06442858,-0.041560262,-0.27319375,0.8904667,0.82479924,0.90173876,0.9896364,1.0656413,0.18533543,0.23814051,0.43662208,0.41544694,0.40692937,1.0386726,1.0286089,1.7584872,1.5538617,1.5246917,0.41601878,0.5693183,0.49852732,0.471386,0.50552285,0.5839812,0.4306817,0.50147265,0.52861404,0.49447718,-0.16796242,0.13863657,-0.002945349,-0.057228044,0.011045662
SH600741,0.07038249709617306,0.875,,SH600741,华域汽车,2026-03-09,-0.023391863,0.026581608,-0.8800019,0.0,0.0,0.0031897428,0.11999811,-0.02020212,-0.76000375,1.0239521,1.0239521,0.99673384,1.006674,1.0533425,1.0370113,1.04681,1.1056025,1.086551,1.0171992,1.0368513,1.0360893,1.0545609,1.0728148,0.017304612,0.023896694,0.019474003,0.036666382,0.03331508,-0.005987515,-0.006846038,-0.0002751311,-0.002929115,-0.0011451647,0.2993019,0.75234044,0.006986135,0.49458215,0.36037445,-0.0052241264,-0.0060440847,-0.033475544,-0.012088701,-0.039032493,1.0566084,1.0653249,1.0653249,1.1366317,1.1366317,0.99673384,0.99673384,0.99673384,0.99673384,0.99673384,1.0324385,1.0557427,1.0524765,1.0821985,1.0997252,1.0043526,1.0089272,1.0189406,1.0317891,1.0415878,0.2,0.1,0.075,0.05,0.025,0.05454974,0.047617648,0.047617648,0.023346629,0.023346629,0.2,0.4,0.7,0.13333334,0.56666666,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.3,-0.8666667,-0.43333334,-0.73073065,-0.8093591,-0.63143325,0.044548742,-0.04446005,-0.91082495,-0.12640113,-0.24527112,-0.3220365,0.12567076,0.2,0.4,0.5,0.46666667,0.41666666,0.8,0.6,0.5,0.53333336,0.56666666,-0.6,-0.2,0.0,-0.06666667,-0.15,0.24210411,0.37591493,0.41666943,0.36856532,0.43245623,0.7578959,0.62408507,0.5833306,0.6314347,0.56754375,-0.5157918,-0.24817011,-0.16666113,-0.26286936,-0.13508752,0.90406907,0.827937,0.8340916,1.019933,0.8973114,0.10129545,0.11953217,0.28214955,0.45128202,0.40458873,0.60897106,0.8493488,1.3284298,1.1472011,1.3020216,0.620623,0.70290256,0.3819819,0.48996451,0.50216603,0.379377,0.29709744,0.6180181,0.51003546,0.49783394,0.24124599,0.40580508,-0.23603618,-0.020070955,0.004332123
SH601688,0.0678013475666358,0.875,,SH601688,华泰证券,2026-03-09,-0.017473757,0.022466296,-0.7777764,0.0004993171,0.022225162,0.0044932235,0.1999984,-0.01347985,-0.6000032,1.0177845,1.0182927,0.9954269,1.0029775,1.076361,1.1271465,1.1666058,1.1717209,1.056266,1.0331019,1.0641212,1.1005298,1.1228839,1.1522652,0.02239711,0.037395526,0.0467266,0.049955092,0.057955194,-0.012495436,-0.01209243,-0.0068311994,-0.0049939784,-0.001550861,0.7781419,0.958516,0.7480552,0.7745251,0.21840413,-0.008111059,-0.0097053675,-0.03563338,-0.050471246,-0.10651485,1.0855699,1.1341124,1.1983163,1.2039468,1.3085225,0.9954269,0.9954269,0.9954269,0.9954269,0.9954269,1.0407015,1.0946292,1.1408842,1.1611253,1.1999269,1.0268908,1.0336134,1.0575813,1.0845451,1.1098282,0.2,0.1,0.05,0.033333335,0.016666668,0.050731994,0.03297485,0.022540018,0.021931387,0.014606188,0.2,0.1,0.05,0.2,0.36666667,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.95,-0.8,-0.6333333,-0.10087912,-0.16209367,-0.21488933,0.10326851,0.36681268,-0.6169943,-0.34718335,-0.45260155,-0.105680294,0.32761216,0.2,0.1,0.25,0.26666668,0.38333333,0.6,0.8,0.7,0.6666667,0.56666666,-0.4,-0.7,-0.45,-0.4,-0.18333334,0.018432796,0.011235718,0.22397107,0.30610567,0.47311455,0.9815672,0.9887643,0.77602893,0.6938943,0.52688545,-0.9631344,-0.9775286,-0.55205786,-0.38778868,-0.053770907,0.8325803,0.8137635,0.837608,0.910108,1.0119307,0.24061053,0.22691119,0.4391173,0.4125967,0.41537002,1.0435185,1.0173378,1.4450026,1.2717714,1.3586828,0.49463227,0.5862052,0.4883337,0.49424434,0.5122683,0.50536776,0.41379485,0.5116663,0.50575566,0.48773167,-0.010735464,0.17241032,-0.023332596,-0.011511326,0.02453666
